experiment,scenario,method,rate,hot,n,committed_mean,committed_sd,committed_ci95,admission_rejected_mean,admission_rejected_sd,admission_rejected_ci95,queue_timeout_mean,queue_timeout_sd,queue_timeout_ci95,client_error_mean,client_error_sd,client_error_ci95,completion_tps_mean,completion_tps_sd,completion_tps_ci95,latency_ms_mean,latency_ms_sd,latency_ms_ci95,latency_max_ms_mean,latency_max_ms_sd,latency_max_ms_ci95,mvcc_invalid_mean,mvcc_invalid_sd,mvcc_invalid_ci95,queue_wait_ms_mean,queue_wait_ms_sd,queue_wait_ms_ci95,fabric_ms_mean,fabric_ms_sd,fabric_ms_ci95,conflict_blocked_mean,conflict_blocked_sd,conflict_blocked_ci95,scd_selected_mean,scd_selected_sd,scd_selected_ci95,scd_edges_mean,scd_edges_sd,scd_edges_ci95,hot_key_rejected_mean,hot_key_rejected_sd,hot_key_rejected_ci95,ttl_expired_mean,ttl_expired_sd,ttl_expired_ci95
3,ablation,traditional-lock,500,100,10,1814.7,67.59692629435487,41.89700898367064,7211.3,53.4562126105719,33.13250383938205,973.4,44.08375866209434,27.32339669790546,0.6,1.8973665961010275,1.176,372.83792555377977,13.009092169099489,8.063118862901284,1170.78488,12.22866662748731,7.579406100790944,7573.6,589.1563082540622,365.1628630600628,0.0,0.0,0.0,3067.090466611777,56.675792142938114,35.12801990772811,430.58890012608526,8.618038925294549,5.34151586571241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,default-policy,pa-vscd,300,100,10,4002.3,479.6021615186209,297.2604994232051,1997.4,479.2496913579253,297.04203615425655,0.0,0.0,0.0,0.3,0.9486832980505138,0.588,217.91479309521674,11.24902984892331,6.972220934804222,615.9798833333333,99.90456183655176,61.92148895274906,9019.3,1578.853384931961,978.5834664189072,0.0,0.0,0.0,582.7020262521102,72.53913752876588,44.960223242639216,148.78956298445425,21.32614679323766,13.218082726018485,1009971.3,71238.05417994264,44153.80342827106,4002.3,479.6021615186209,297.2604994232051,1749.1,384.02183097666034,238.01919679443225,7.9,4.629614814791111,2.8694649907837055,30.6,17.024165830437102,10.551687300564248
4,default-policy,pa-vscd,500,100,10,3553.2,339.13576435797313,210.19852447309583,6446.8,339.13576435797313,210.19852447309583,0.0,0.0,0.0,0.0,0.0,0.0,371.74205197163303,17.02090634934818,10.549667053254927,694.2393,413.5256415913394,256.3058480689734,9396.6,2467.3908036178173,1529.3046641683636,0.0,0.0,0.0,689.9970146404515,54.142940111168805,33.558141953999176,167.87539090389322,18.411568101999823,11.411608137534062,974467.4,117605.31278645535,72892.52805497758,3553.2,339.13576435797313,210.19852447309583,1706.8,142.1734464971884,88.12001509053181,82.1,28.42709974654467,17.619298964487776,37.9,14.60935773171885,9.05497373454685
4,default-policy,traditional-lock,300,100,10,1744.9,116.46787826120413,72.18753883231278,3297.6,129.0083545959546,79.9602065919181,957.4,75.20963295276005,46.615413454731424,0.1,0.31622776601683794,0.19599999999999998,226.03468514110725,8.623249410047256,5.344745357620709,1868.1462666666666,61.463114955040645,38.09523332795046,7937.5,735.3829312375665,455.79506296385233,0.0,0.0,0.0,3004.452629629735,148.32062972557927,91.93007872896786,447.47462615361906,21.137987103888282,13.10146014231243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,default-policy,traditional-lock,500,100,10,1788.7,112.60654214268962,69.79425791090075,7231.3,82.97395843141256,51.42779224418555,979.8,52.96497794664781,32.828033440271064,0.2,0.6324555320336759,0.39199999999999996,373.3441415554004,14.337539097247568,8.886498799447272,1169.40871,34.67553094802828,21.49211674679971,7743.8,870.3105192975665,539.4240484665102,0.0,0.0,0.0,3051.7500110154606,86.61610648365128,53.68521899462713,432.3370173304762,21.056382943950723,13.050881359970747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,or-policy,pa-vscd,300,100,10,4062.6,140.48582372135158,87.07401565717907,1937.4,140.48582372135158,87.07401565717907,0.0,0.0,0.0,0.0,0.0,0.0,232.72717317945208,15.540687939673285,9.632218177874288,695.5210666666667,64.55868687482139,40.013888681714434,7736.8,1251.9730029038167,775.9809066104655,0.0,0.0,0.0,556.9856275564275,18.193988782288525,11.276751078014678,139.87543746918476,3.5451466578794286,2.1973046633336106,1004452.6,28873.00570198168,17895.674339005018,4062.6,140.48582372135158,87.07401565717907,1693.6,160.79607513175742,99.66243990145489,6.9,2.8460498941515415,1.764,27.7,7.04035983928852,4.36366023730843
4,or-policy,pa-vscd,500,100,10,4248.7,250.84570290652113,155.4757774403031,5751.3,250.84570290652113,155.4757774403031,0.0,0.0,0.0,0.0,0.0,0.0,369.9345980570382,18.254021155871673,11.313959528652978,538.64688,139.16083308199586,86.25277795062078,8260.2,1077.8771111154865,668.0751549419172,0.0,0.0,0.0,573.9819470774072,21.067013130849865,13.057470018071445,137.42741741405786,7.385771608473734,4.577748669874143,1198169.6,68462.92458972066,42433.76028805374,4248.7,250.84570290652113,155.4757774403031,1875.9,147.8140348170257,91.61608795160136,59.5,16.748134224444225,10.38060113866244,28.5,10.501322668015575,6.508787222755949
4,or-policy,traditional-lock,300,100,10,1869.5,102.26789438637242,63.386297643015,3195.9,117.81760856887603,73.02411034415657,934.6,64.88656769059885,40.21711131678488,0.0,0.0,0.0,225.57808097648257,2.2826230882875866,1.4147844477405722,1867.1586666666667,36.0557527980395,22.347587112383593,7785.8,830.347825378685,514.6549141594243,0.0,0.0,0.0,2898.888737669301,161.3881813627188,100.02943114555157,418.27009377414413,23.680560168215496,14.67736325444332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,or-policy,traditional-lock,500,100,10,1835.0,93.83200117467625,58.15767686022008,7190.6,102.81504429475937,63.72542466969783,974.4,56.1331749799825,34.791702305770166,0.0,0.0,0.0,372.2174590636654,6.995687799381432,4.335972220117293,1179.68487,18.40626243912351,11.408319653613576,7637.0,880.5088175468646,545.7450192087061,0.0,0.0,0.0,3053.4055899017458,144.89098591237706,89.80436347045433,426.72655825637946,18.929838505043683,11.732835461358587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,batch10-timeout2s,pa-vscd,300,100,10,3581.6,176.4446403581336,109.3615211143501,2418.1,176.53482501887396,109.41741814618813,0.0,0.0,0.0,0.3,0.9486832980505138,0.588,231.2310980258651,9.2488678413694,5.732507678695989,555.32435,16.80520058549816,10.4159712356892,6829.4,298.37567669708676,184.93516040433678,0.0,0.0,0.0,655.9812084600314,29.007661903605747,17.979135117452003,160.45062885243726,7.187557988047047,4.454894595126127,947390.7,33178.2296394957,20564.07978101107,3581.6,176.4446403581336,109.3615211143501,1465.3,171.76408239209965,106.46048123130008,12.2,5.88406511029766,3.646981339257014,25.7,5.207899981971834,3.2278898507986433
