experiment,scenario,method,hot,rate,repeat,sent,committed,admission_rejected,queue_timeout,client_error,completion_tps,latency_ms,latency_max_ms,mvcc_invalid,queue_wait_ms,fabric_ms,conflict_blocked,scd_selected,scd_edges,hot_key_rejected,ttl_expired
5,batch5-timeout1s,traditional-lock,100,300,8,6000,2309,2889,802,0,232.93733985557887,1846.4298333333334,6226.0,0,2712.002165439584,328.33607622347336,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,300,9,6000,2329,2906,765,0,232.8198362500485,1850.9505,6215.0,0,2778.189781021898,326.07513954486905,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,300,10,6000,2181,2995,822,2,231.3030069390902,1851.6098333333334,6050.0,0,2822.1604768454836,349.65337001375514,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,500,1,10000,2193,6989,818,0,387.73215462758327,1144.2091,6170.0,0,2964.1030551755584,345.4035567715458,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,500,2,10000,2179,6978,843,0,385.2228514195462,1148.0932,6365.0,0,2942.9325378614044,348.8214777420835,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,500,3,10000,2209,6929,862,0,388.9991053020578,1140.1148,6074.0,0,2833.7387958352197,340.7057492077863,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,500,4,10000,2150,7002,848,0,395.97687495050286,1144.9797,5519.0,0,2949.4232558139533,351.51162790697674,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,500,5,10000,2268,6910,822,0,382.043935052531,1141.7211,6257.0,0,2859.190476190476,333.0833333333333,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,500,6,10000,2289,6884,827,0,387.29666924864443,1140.2802,5953.0,0,2818.608125819135,327.8239405854085,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,500,7,10000,2206,6969,825,0,383.99508486291376,1152.8016,6140.0,0,2966.763825929284,344.5562103354488,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,500,8,10000,2199,6974,827,0,387.3566780291292,1142.1615,6011.0,0,2932.0395634379265,341.68076398362894,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,500,9,10000,2224,6925,850,1,385.77270272355526,1144.1769,6004.0,0,2854.1852517985612,338.7936151079137,0,0,0,0,0
5,batch5-timeout1s,traditional-lock,100,500,10,10000,2260,6907,833,0,400.16006402561027,1143.5329,5479.0,0,2850.9721238938055,332.8048672566372,0,0,0,0,0
5,batch50-timeout2s,pa-vscd,100,300,1,6000,372,5628,0,0,233.29056339671058,621.076,6471.0,0,2827.6317204301076,2107.8333333333335,58150,372,467,0,302
5,batch50-timeout2s,pa-vscd,100,300,2,6000,370,5630,0,0,233.71766905578062,617.3761666666667,6499.0,0,2633.0756756756755,2105.772972972973,66032,370,367,0,312
5,batch50-timeout2s,pa-vscd,100,300,3,6000,370,5630,0,0,233.53573096683792,618.189,6469.0,0,2580.683783783784,2106.7675675675678,66475,370,268,0,316
5,batch50-timeout2s,pa-vscd,100,300,4,6000,368,5632,0,0,234.15547923821418,614.1625,6483.0,0,2552.342391304348,2101.154891304348,68690,368,224,0,316
5,batch50-timeout2s,pa-vscd,100,300,5,6000,370,5630,0,0,233.78141437755698,617.1996666666666,6470.0,0,2669.9324324324325,2105.7054054054056,61017,370,290,0,309
5,batch50-timeout2s,pa-vscd,100,300,6,6000,370,5630,0,0,234.73260044599195,611.5911666666667,6423.0,0,2577.675675675676,2094.837837837838,73814,370,362,0,312
5,batch50-timeout2s,pa-vscd,100,300,7,6000,368,5632,0,0,233.53573096683792,617.2356666666667,6504.0,0,2518.8070652173915,2104.8858695652175,71868,368,306,0,320
5,batch50-timeout2s,pa-vscd,100,300,8,6000,373,5627,0,0,233.68125876304723,618.4223333333333,6473.0,0,2482.7908847184985,2105.509383378016,63219,373,443,0,320
5,batch50-timeout2s,pa-vscd,100,300,9,6000,372,5628,0,0,234.7877127763647,608.767,6438.0,0,2636.3225806451615,2096.5026881720432,59812,372,264,0,304
5,batch50-timeout2s,pa-vscd,100,300,10,6000,368,5632,0,0,233.96373562097875,615.583,6484.0,0,2509.0896739130435,2105.0027173913045,63414,368,246,0,320
5,batch50-timeout2s,pa-vscd,100,500,1,10000,372,9628,0,0,388.8629646912428,376.4925,6501.0,0,2842.233870967742,2111.7150537634407,57410,372,512,0,302
5,batch50-timeout2s,pa-vscd,100,500,2,10000,363,9637,0,0,388.681592039801,376.8554,6537.0,0,2698.6666666666665,2115.1707988980716,59213,363,356,0,317
5,batch50-timeout2s,pa-vscd,100,500,3,10000,367,9633,0,0,389.6660561898453,374.238,6502.0,0,2750.5531335149863,2110.708446866485,57144,367,412,0,308
5,batch50-timeout2s,pa-vscd,100,500,4,10000,366,9634,0,0,389.16562889165624,377.2686,6536.0,0,2584.6721311475408,2110.72131147541,75907,366,289,0,322
5,batch50-timeout2s,pa-vscd,100,500,5,10000,369,9631,0,0,389.2262182780632,372.9578,6477.0,0,2680.628726287263,2113.268292682927,60525,369,561,0,308
5,batch50-timeout2s,pa-vscd,100,500,6,10000,375,9625,0,0,390.1829958250419,373.0262,6468.0,0,2698.1066666666666,2107.672,53557,375,449,0,304
5,batch50-timeout2s,pa-vscd,100,500,7,10000,372,9628,0,0,388.75714341251023,377.1712,6513.0,0,2653.7903225806454,2113.6612903225805,53882,372,374,0,313
5,batch50-timeout2s,pa-vscd,100,500,8,10000,364,9636,0,0,390.6097418069607,372.1541,6508.0,0,2632.5604395604396,2103.7087912087914,70711,364,332,0,315
5,batch50-timeout2s,pa-vscd,100,500,9,10000,365,9635,0,0,389.8635477582846,374.9602,6515.0,0,2614.5808219178084,2108.9397260273972,73046,365,195,0,319
5,batch50-timeout2s,pa-vscd,100,500,10,10000,372,9628,0,0,390.1829958250419,374.5932,6488.0,0,2650.9005376344085,2106.4543010752686,60549,372,281,0,311
5,batch50-timeout2s,traditional-lock,100,300,1,6000,338,4278,1384,0,226.7488001209327,1782.061,7282.0,0,3148.7189349112427,2382.1597633136093,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,300,2,6000,341,4285,1374,0,227.0233455673692,1780.8041666666666,7351.0,0,3310.648093841642,2384.7214076246332,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,300,3,6000,337,4287,1376,0,227.69534363022277,1772.76,7295.0,0,3255.593471810089,2379.477744807122,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,300,4,6000,337,4288,1375,0,227.5485436893204,1772.7215,7321.0,0,3287.854599406528,2377.26706231454,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,300,5,6000,337,4295,1368,0,228.27575711459443,1775.59,7241.0,0,3342.893175074184,2372.2818991097924,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,300,6,6000,342,4292,1366,0,227.6694239963573,1781.0861666666667,7270.0,0,3408.002923976608,2378.5,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,300,7,6000,340,4283,1377,0,228.63239721068476,1765.7905,7273.0,0,3242.573529411765,2366.8735294117646,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,300,8,6000,335,4283,1382,0,228.23234052265204,1763.0761666666667,7245.0,0,3186.9432835820894,2366.071641791045,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,300,9,6000,340,4287,1373,0,227.89425706472198,1781.453,7265.0,0,3293.3058823529414,2376.3705882352942,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,300,10,6000,339,4286,1375,0,228.00684020520615,1766.3958333333333,7232.0,0,3240.477876106195,2369.407079646018,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,500,1,10000,339,8301,1360,0,379.00322152738295,1117.1997,7323.0,0,3563.778761061947,2390.336283185841,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,500,2,10000,340,8299,1361,0,379.5066413662239,1114.6887,7286.0,0,3531.9441176470586,2385.9441176470586,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,500,3,10000,344,8296,1360,0,381.1556639731666,1110.6644,7235.0,0,3523.875,2373.9476744186045,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,500,4,10000,341,8294,1365,0,380.18476979812186,1115.0416,7282.0,0,3463.155425219941,2380.6598240469207,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,500,5,10000,339,8289,1372,0,379.8526171845324,1116.0781,7283.0,0,3401.6843657817108,2384.3569321533923,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,500,6,10000,341,8294,1365,0,380.4885472947264,1111.8855,7251.0,0,3468.5278592375366,2378.3958944281526,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,500,7,10000,344,8295,1361,0,377.88610512791445,1121.3372,7332.0,0,3511.2005813953488,2393.529069767442,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,500,8,10000,336,8299,1365,0,380.3004373455029,1113.145,7284.0,0,3467.7559523809523,2383.1785714285716,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,500,9,10000,339,8294,1367,0,380.19922439358226,1114.2886,7266.0,0,3444.4424778761063,2381.843657817109,0,0,0,0,0
5,batch50-timeout2s,traditional-lock,100,500,10,10000,338,8297,1365,0,379.56426022925683,1115.5293,7282.0,0,3517.5,2385.46449704142,0,0,0,0,0
6,related-baselines,drt,100,300,1,6000,4432,1568,0,0,173.44549475327378,1732.0131666666666,23287.0,0,2134.489395306859,158.50361010830323,1471038,0,0,0,0
6,related-baselines,drt,100,300,2,6000,4872,1128,0,0,171.71312460649077,1649.2878333333333,17760.0,0,1855.5798440065682,141.813013136289,1574842,0,0,0,0
6,related-baselines,drt,100,300,3,6000,4895,1105,0,0,196.59884006684362,1621.7856666666667,15089.0,0,1820.3507660878447,134.04371807967314,1695776,0,0,0,0
6,related-baselines,drt,100,300,4,6000,4902,1098,0,0,210.47462026870593,1620.035,16597.0,0,1814.0265197878416,134.84128926968583,1558064,0,0,0,0
6,related-baselines,drt,100,300,5,6000,4922,1078,0,0,196.5280052407468,1602.1628333333333,14717.0,0,1786.3695652173913,134.3035351483137,1536016,0,0,0,0
6,related-baselines,drt,100,300,6,6000,4562,1438,0,0,197.0831690973591,1642.2138333333332,16423.0,0,1973.6762384918895,147.34480491012712,1582552,0,0,0,0
6,related-baselines,drt,100,300,7,6000,4973,1027,0,0,196.4057743297653,1615.3481666666667,21705.0,0,1785.2181781620752,132.49346470943092,1677109,0,0,0,0
6,related-baselines,drt,100,300,8,6000,4932,1068,0,0,184.67220683287164,1628.4581666666666,17178.0,0,1811.3027169505272,137.4610705596107,1643583,0,0,0,0
6,related-baselines,drt,100,300,9,6000,4986,1014,0,0,226.73166307674865,1609.2505,16393.0,0,1775.5808263136782,128.68892900120338,1765979,0,0,0,0
6,related-baselines,drt,100,300,10,6000,4947,1053,0,0,211.4388413151496,1595.5858333333333,16203.0,0,1769.8865979381444,133.9304629068122,1658913,0,0,0,0
6,related-baselines,drt,100,500,1,10000,4892,5108,0,0,326.67995165136716,1094.7234,16139.0,0,2044.4443990188063,138.8209321340965,1776751,0,0,0,0
6,related-baselines,drt,100,500,2,10000,4878,5122,0,0,306.45705004443624,1099.4524,17126.0,0,2053.4702747027472,136.87740877408774,1835454,0,0,0,0
6,related-baselines,drt,100,500,3,10000,4902,5098,0,0,273.4481815695926,1108.9252,19084.0,0,2058.531007751938,141.03835169318646,1866269,0,0,0,0
6,related-baselines,drt,100,500,4,10000,4388,5612,0,0,270.7092582566324,1116.7543,16958.0,0,2307.893801276208,159.61668185961713,1559348,0,0,0,0
6,related-baselines,drt,100,500,5,10000,4547,5453,0,0,287.0016933099905,1121.7354,16769.0,0,2228.723114141192,154.49593138332966,1528081,0,0,0,0
6,related-baselines,drt,100,500,6,10000,4499,5501,0,0,270.8338975706199,1116.7295,18532.0,0,2256.208490775728,154.54056456990443,1591969,0,0,0,0
6,related-baselines,drt,100,500,7,10000,4842,5158,0,0,258.4380007236264,1112.2011,22233.0,0,2095.789343246592,144.7759190417183,1729308,0,0,0,0
6,related-baselines,drt,100,500,8,10000,4866,5134,0,0,233.66669782222638,1119.2743,22918.0,0,2089.3417591450884,149.77928483353884,1743387,0,0,0,0
6,related-baselines,drt,100,500,9,10000,4879,5121,0,0,258.9264907692706,1109.3103,18771.0,0,2066.4054109448657,146.1188768190203,1720776,0,0,0,0
6,related-baselines,drt,100,500,10,10000,4822,5178,0,0,289.24305093570126,1101.9098,14763.0,0,2085.5352550808793,140.37598506843634,1781366,0,0,0,0
6,related-baselines,ed-mvcc,100,300,1,6000,3121,2879,0,0,272.2940776038121,40.038833333333336,2038.0,0,0.033322652995834666,69.30727330983659,0,0,0,0,0
6,related-baselines,ed-mvcc,100,300,2,6000,3088,2912,0,0,272.8885250375222,43.06816666666667,2042.0,0,0.03756476683937824,75.49125647668394,0,0,0,0,0
6,related-baselines,ed-mvcc,100,300,3,6000,3128,2872,0,0,272.64052346980503,41.9205,2062.0,0,0.03964194373401535,73.63235294117646,0,0,0,0,0
6,related-baselines,ed-mvcc,100,300,4,6000,3139,2861,0,0,272.9878520405842,41.07083333333333,2035.0,0,0.03791016247212488,72.31729850270787,0,0,0,0,0
6,related-baselines,ed-mvcc,100,300,5,6000,3172,2828,0,0,272.5662108753918,39.0605,2032.0,0,0.036885245901639344,68.07629255989912,0,0,0,0,0
6,related-baselines,ed-mvcc,100,300,6,6000,3092,2908,0,0,272.3806065008172,39.54683333333333,2048.0,0,0.03783958602846054,70.30659767141009,0,0,0,0,0
6,related-baselines,ed-mvcc,100,300,7,6000,3162,2838,0,0,272.343515954791,40.991,2048.0,0,0.033839342188488296,70.41714104996838,0,0,0,0,0
6,related-baselines,ed-mvcc,100,300,8,6000,3094,2906,0,0,272.66530334015,39.621,2032.0,0,0.041047188106011635,70.9928894634777,0,0,0,0,0
6,related-baselines,ed-mvcc,100,300,9,6000,2904,3096,0,0,272.75206836985177,51.78483333333333,2032.0,0,0.04786501377410468,90.50482093663912,0,0,0,0,0
6,related-baselines,ed-mvcc,100,300,10,6000,3127,2873,0,0,272.7024815925825,43.338166666666666,2048.0,0,0.038055644387591944,75.4218100415734,0,0,0,0,0
6,related-baselines,ed-mvcc,100,500,1,10000,3773,6227,0,0,453.4119247336205,45.4978,2079.0,0,0.03260005300821627,91.54969520275642,0,0,0,0,0
6,related-baselines,ed-mvcc,100,500,2,10000,3739,6261,0,0,453.8440591812653,48.4537,2079.0,0,0.029152179727199787,97.52875100294196,0,0,0,0,0
6,related-baselines,ed-mvcc,100,500,3,10000,3752,6248,0,0,453.6793394428817,46.9172,2062.0,0,0.03331556503198294,93.21535181236673,0,0,0,0,0
6,related-baselines,ed-mvcc,100,500,4,10000,3992,6008,0,0,453.1858968548899,42.2587,2090.0,0,0.029559118236472944,83.27454909819639,0,0,0,0,0
6,related-baselines,ed-mvcc,100,500,5,10000,3875,6125,0,0,453.7205081669692,46.7835,2086.0,0,0.02864516129032258,90.58993548387097,0,0,0,0,0
6,related-baselines,ed-mvcc,100,500,6,10000,3940,6060,0,0,498.52933845156787,45.5736,422.0,0,0.02918781725888325,87.05279187817258,0,0,0,0,0
6,related-baselines,ed-mvcc,100,500,7,10000,3913,6087,0,0,452.67303426734867,45.1254,2113.0,0,0.02811142346026067,88.20828009200102,0,0,0,0,0
6,related-baselines,ed-mvcc,100,500,8,10000,4060,5940,0,0,498.7282429804,44.0989,262.0,0,0.032758620689655175,84.18128078817735,0,0,0,0,0
6,related-baselines,ed-mvcc,100,500,9,10000,3755,6245,0,0,452.7140205532166,48.8228,2110.0,0,0.03968042609853529,95.70838881491345,0,0,0,0,0
6,related-baselines,ed-mvcc,100,500,10,10000,3897,6103,0,0,453.45304493719675,47.2168,2105.0,0,0.02771362586605081,92.22042596869387,0,0,0,0,0
6,related-baselines,pa-vscd,100,300,1,6000,4336,1664,0,0,242.04284158296016,520.373,5519.0,0,546.603090405904,128.38399446494466,1079752,4336,2073,5,7
6,related-baselines,pa-vscd,100,300,2,6000,4401,1599,0,0,242.99368216426373,517.3198333333333,6791.0,0,531.6398545785049,127.83571915473756,1130766,4401,2045,6,13
6,related-baselines,pa-vscd,100,300,3,6000,4497,1503,0,0,223.2890476722117,528.4165,7061.0,0,528.0676006226373,127.98821436513231,1134989,4497,1889,8,17
6,related-baselines,pa-vscd,100,300,4,6000,4561,1439,0,0,242.5614489003881,517.4478333333333,7286.0,0,511.52598114448585,123.73755755316816,1198260,4561,1680,7,16
6,related-baselines,pa-vscd,100,300,5,6000,4555,1445,0,0,263.60880453407145,513.7678333333333,5860.0,0,520.2976948408342,122.61800219538968,1107750,4555,2323,8,5
6,related-baselines,pa-vscd,100,300,6,6000,4570,1430,0,0,223.61359570661895,515.154,8562.0,0,514.5553610503282,123.58949671772429,1150581,4570,1883,7,9
6,related-baselines,pa-vscd,100,300,7,6000,4513,1487,0,0,224.58451864051503,520.7618333333334,7081.0,0,522.6849102592511,127.04919122534899,1093197,4513,2098,10,12
6,related-baselines,pa-vscd,100,300,8,6000,4356,1644,0,0,241.27392633102784,527.29,6724.0,0,545.0500459136823,131.97314049586777,1141904,4356,1782,6,17
6,related-baselines,pa-vscd,100,300,9,6000,4470,1530,0,0,208.80459370106144,525.0093333333333,9465.0,0,523.8402684563758,129.6,1152037,4470,1956,6,20
6,related-baselines,pa-vscd,100,300,10,6000,4149,1851,0,0,240.9541785470463,527.9278333333333,5515.0,0,578.590744757773,135.589057604242,1071115,4149,1706,11,12
6,related-baselines,pa-vscd,100,500,1,10000,3963,6037,0,0,374.3775972445809,339.4423,7018.0,0,615.1284380519809,143.3961645218269,1072337,3963,1910,82,24
6,related-baselines,pa-vscd,100,500,2,10000,3975,6025,0,0,372.7032164287578,342.6584,6983.0,0,628.114465408805,144.0566037735849,1109396,3975,1964,69,17
6,related-baselines,pa-vscd,100,500,3,10000,4267,5733,0,0,373.76191366099795,336.3283,6995.0,0,585.5162877900163,130.95781579564095,1229877,4267,1899,64,16
6,related-baselines,pa-vscd,100,500,4,10000,4453,5547,0,0,404.74359493261016,332.4612,5545.0,0,559.0417695935324,126.8044015270604,1244204,4453,2230,41,12
6,related-baselines,pa-vscd,100,500,5,10000,4225,5775,0,0,374.0974898058434,337.1231,7140.0,0,579.8792899408284,135.81704142011833,1151378,4225,1828,89,20
6,related-baselines,pa-vscd,100,500,6,10000,3894,6106,0,0,373.46877801015836,339.6948,7028.0,0,617.1132511556241,146.37467899332307,1073224,3894,1783,77,32
6,related-baselines,pa-vscd,100,500,7,10000,3873,6127,0,0,401.7839206074973,345.3449,6349.0,0,640.1830622256649,147.1117996385231,1080121,3873,1717,50,26
6,related-baselines,pa-vscd,100,500,8,10000,3935,6065,0,0,373.88768413968444,338.6745,7533.0,0,630.3773824650572,144.13240152477763,1059958,3935,2127,59,18
6,related-baselines,pa-vscd,100,500,9,10000,3988,6012,0,0,401.89695362109154,337.7977,6716.0,0,621.7311935807422,138.0,1158953,3988,1745,57,15
6,related-baselines,pa-vscd,100,500,10,10000,3920,6080,0,0,373.6781136728822,346.0342,7132.0,0,634.2573979591837,143.83188775510203,1162169,3920,1729,63,31
6,related-baselines,traditional-lock,100,300,1,6000,1946,3209,845,0,223.3139794551139,1869.6398333333334,7249.0,0,3099.7589928057555,401.7261048304214,0,0,0,0,0
6,related-baselines,traditional-lock,100,300,2,6000,2009,3133,858,0,225.74212724331238,1863.9526666666666,7302.0,0,2972.0497760079643,389.8203086112494,0,0,0,0,0
6,related-baselines,traditional-lock,100,300,3,6000,2047,3122,831,0,225.3859734795838,1853.6243333333334,7001.0,0,2965.390327308256,381.9125549584758,0,0,0,0,0
6,related-baselines,traditional-lock,100,300,4,6000,2038,3137,825,0,226.8688320036299,1863.5113333333334,6774.0,0,3015.0510304219824,383.54612365063787,0,0,0,0,0
6,related-baselines,traditional-lock,100,300,5,6000,2018,3137,845,0,224.07289838294056,1860.6141666666667,7236.0,0,2986.5004955401387,387.3790882061447,0,0,0,0,0
6,related-baselines,traditional-lock,100,300,6,6000,2019,3130,851,0,227.0233455673692,1848.7085,7082.0,0,2948.947498761763,386.7434373452204,0,0,0,0,0
6,related-baselines,traditional-lock,100,300,7,6000,1964,3212,824,0,226.93747872461137,1850.4115,7072.0,0,3103.265784114053,393.4521384928717,0,0,0,0,0
6,related-baselines,traditional-lock,100,300,8,6000,2049,3092,859,0,226.05681561299073,1866.4256666666668,7294.0,0,2925.2820888238166,382.4616886285993,0,0,0,0,0
6,related-baselines,traditional-lock,100,300,9,6000,1979,3194,827,0,226.02275295713102,1853.248,7262.0,0,3073.769075290551,393.96513390601314,0,0,0,0,0
6,related-baselines,traditional-lock,100,300,10,6000,2225,2968,807,0,222.53542022105185,1859.4513333333334,7215.0,0,2817.452584269663,348.16898876404497,0,0,0,0,0
6,related-baselines,traditional-lock,100,500,1,10000,2186,6970,844,0,374.7564083345825,1154.1638,7219.0,0,2948.4094236047576,354.09560841720037,0,0,0,0,0
6,related-baselines,traditional-lock,100,500,2,10000,1966,7134,900,0,373.53853049942103,1143.1584,7139.0,0,3044.5198372329605,391.87843336724313,0,0,0,0,0
6,related-baselines,traditional-lock,100,500,3,10000,1928,7127,945,0,376.4209892343597,1147.4454,7308.0,0,2980.022302904564,401.52385892116183,0,0,0,0,0
6,related-baselines,traditional-lock,100,500,4,10000,1967,7117,916,0,374.251497005988,1149.5588,7140.0,0,3023.189120488053,391.85002541942043,0,0,0,0,0
6,related-baselines,traditional-lock,100,500,5,10000,1927,7154,919,0,380.7203228508338,1146.5322,6912.0,0,3075.4935132330047,396.7067981318111,0,0,0,0,0
6,related-baselines,traditional-lock,100,500,6,10000,1971,7105,924,0,368.02590902399527,1153.4388,7238.0,0,3040.353120243531,389.4540842212075,0,0,0,0,0
6,related-baselines,traditional-lock,100,500,7,10000,1915,7165,920,0,372.0099698671924,1153.5935,7038.0,0,3095.9185378590078,405.8574412532637,0,0,0,0,0
6,related-baselines,traditional-lock,100,500,8,10000,1936,7137,927,0,375.00937523438085,1144.6624,7248.0,0,3021.1203512396696,396.49535123966945,0,0,0,0,0
6,related-baselines,traditional-lock,100,500,9,10000,1909,7190,901,0,380.38723420442005,1145.8351,7367.0,0,3125.5018334206393,403.2676794133054,0,0,0,0,0
6,related-baselines,traditional-lock,100,500,10,10000,1939,7124,937,0,377.6720296094871,1152.1008,7035.0,0,3009.5348117586386,399.63537906137185,0,0,0,0,0
